;artista;musica;letra;selecionado
205;Roupa Nova;Linda demais;"Linda
Só você me fascina,
Te desejo, muito além do prazer,
Vista, meu futuro em teu corpo
e me ama, como eu amo você

Vem fazer diferente
O que mais ninguém faz
Faz parte de mim
Me inventa outra vez

Vem conquistar meu mundo
Dividir o que é seu
Mil beijos de amor
Em muitos lençóis
Só eu e você

Linda
Conte a mim teus segredos
Pro meu sonho
Diga quem é você
Ohohoh livre
Nunca mais tenha medo
Pois quem ama, tudo pode vencer

Vem fazer diferente
O que mais ninguém faz
Faz parte de mim
Me inventa outra vez

Vem, conquistar meu mundo
Dividir o que é seu
Mil beijos de amor
Em muitos lençóis
Só eu e você

éé Linda...
Vem, fazer diferente
O que mais ninguém faz
Faz parte de mim
Me inventa outra vez

Vem, conquistar meu mundo
Dividir o que é seu
Mil beijos de amor
Em muitos lençóis
Só eu e você

Linda
Conte a mim teus segredos
Pro meu sonho
Diga quem é você
Ohohoh livre
Nunca mais tenha medo
Pois quem ama, tudo pode vencer

Ohoh linda
Só você me fascina
Te desejo, muito além do prazer ooh,
Vista, meu futuro em teu corpo
e me ama, como eu amo você, você, uohh linda";1
206;Roupa Nova;Whisky a Go-Go;"Foi numa festa, gelo e cuba-libre
E na vitrola whisky a go-go
À meia luz o som do Johnny Rivers
Aquele tempo que você sonhou
Senti na pele a tua energia

Quando peguei de leve a tua mão
A noite inteira passa num segundo
O tempo voa mais do que a canção
Quase no fim da festa
Num beijo, então, você se rendeu
Na minha fantasia
O mundo era você e eu

Eu perguntava Do You Wanna Dance?
E te abraçava Do You Wanna Dance?
Lembrar você
Um sonho a mais não faz mal";1
207;Roupa Nova;A viagem;"Há tanto tempo que eu deixei você,
Fui chorando de saudade.
Mesmo longe não me conformei. Pode crer...
Eu viajei contra vontade.
O teu amor chamou e eu regressei.
Todo amor é infinito.
Noite e dia no meu coração.
Trouxe a luz no nosso instante mais bonito.

Na escuridão o teu olhar me iluminava
E minha estrela-guia era o teu riso
Coisas do passado 
são alegres quando lembram
novamente as pessoas que se amam

Em cada solidão vencida eu desejava
o reencontro com teu corpo abrigo
Ah minha adorada 
viajei tantos espaços 
pra você caber assim no meu abraço
Te amo...

Há tanto tempo que eu deixei você,
fui chorando de saudade...

Na escuridão o teu olhar me iluminava
E minha estrela-guia era o teu riso
Coisas do passado 
são alegres quando lembram
novamente as pessoas que se amam

Em cada solidão vencida eu desejava
o reencontro com teu corpo abrigo
Ah minha adorada 
viajei tantos espaços 
pra você caber assim no meu abraço
Ah minha adorada 
viajei tantos espaços 
pra você caber assim no meu abraço; 
Te amo...
Te amo...";1
208;Roupa Nova;Meu universo é você;"Eu queria ser mais que um amigo
Mas por que não me entende?
Quando fica deprimida, choro com você
E me conta suas aventuras, os seus casos antigos
Eu fico calado finjo que não ligo pra não te perder
Se me olhar no rosto vai ver
As tristes marcas no sorriso
Baby mais que a luz das estrelas
Meu universo é você
Baby ah !
Se eu puder ter a chance ah !
Eu juro todo seu amor merecer
Tenho medo que talvez descubra
Ou simplesmente me corte
Ou quem sabe a sorte, um sonho, traz você pra mim
Eu sei tudo sobre seu passado
E dos passos errados
Um amor maior é o meu presente, futuro é com você
Se me olhar nos olhos vai ver
Falar é pouco
Pra quem quer mais";1
209;Roupa Nova;Os corações não são iguais;"Você tem o tempo que quiser
De você aceito o que vier
Menos solidão
Me promete tudo outra vez
Na esperança louca de um talvez
Me basta a ilusão

Só te peço o brilho de um luar
Eu só quero um sonho pra sonhar
Um lugar pra mim
Eu só quero um tema pra viver
Versos de um poema pra dizer
Que eu te aceito assim

O que eu sei é que jamais vou te esquecer
Eu me agarro nessas fantasias pra sobreviver
Eu não sei se estou vivendo de emoção
Mas invento você todo dia pro meu coração

Deixe saudade e nada mais
Por que é que os corações não são iguais
Diga que um dia vai voltar
Pra que eu passe minha vida inteira me enganando

Deixe saudade e nada mais
Por que é que os corações não são iguais
Diga que um dia vai voltar
Pra que eu passe minha vida inteira te esperando

O que eu sei é que jamais vou te esquecer
Eu me agarro nessas fantasias pra sobreviver
Eu não sei se estou vivendo de emoção
Mas invento você todo dia pro meu coração";1
210;Roupa Nova;Volta pra mim;"Amanheci sozinho
Na cama um vazio
Meu coração que se foi
Sem dizer se voltava depois

Sofrimento meu não vou aguentar
Se a mulher que eu nasci pra viver
Não me quer mais

Sempre depois das brigas
Nós nos amamos muito
Dia e noite a sós
O universo era pouco pra nós

O que aconteceu
Pra você partir assim
Se te fiz algo errado, perdão!
Volta pra mim

Essa paixão é meu mundo
Um sentimento profundo
Sonho acordado um segundo
Que você vai ligar

O telefone que toca
Eu digo alô sem resposta
Mas não desliga escuta
O que eu vou te falar

Eu te amo e vou gritar pra todo mundo ouvir
Ter você é meu desejo de viver
Sou menino e teu amor é que me faz crescer
E me entrego corpo e alma pra você

Sempre depois das brigas
Nós nos amamos muito

Essa paixão é meu mundo
Um sentimento profundo
Sonho acordado um segundo
Que você vai ligar

O telefone que toca
Eu digo alô sem resposta
Mas não desliga escuta
O que eu vou te falar

Eu te amo e vou gritar pra todo mundo ouvir
Ter você é meu desejo de viver
Sou menino e teu amor é que me faz crescer
E me entrego corpo e alma pra você (2x)";1
211;Roupa Nova;Anjo;"Se você vê estrelas demais
Lembre que um sonho não volta atrás
Chega perto e diz ""Anjo""
Se você sente o corpo colar
Solte o seu medo bem devagar
Chega perto e diz ""Anjo""
Bem mais perto e diz ""Anjo""
Se uma coisa louca
Sai do seu olhar
Fique em silêncio
Deixa o amor entrar
Pra que tanta pressa de chegar
Se eu sei o jeito e o lugar
Se eu sei o jeito e o lugar
";1
212;Roupa Nova;Seguindo no Trem Azul;"Confessar, sem medo de mentir
Que em você, encontrei inspiração
Para escrever
Você é pessoa que nem eu
Que sente amor
Mas não sabe muito bem como vai dizer
Te dou meu coração
Queria dar o mundo
Luar do meu sertão
Seguindo no trem azul
Toda vez que for assoviar
A cor do trem
É da cor que alguém fizer 
E você sonhar
Não faz mal não ser compositor
Se o amor valeu
Eu empresto um verso meu
Pra você dizer
Só me dará prazer
Se viajar contigo
Até nascer o sol
Seguindo no trem azul
Vai lembrar de um cara como eu
Que sente amor
Mas não sabe muito bem
Como vai dizer
Só me dará prazer
Se viajar contigo
Até nascer o sol
Seguindo no trem azul
Te dou meu coração
Queria dar o mundo
Luar do meu sertão
Seguindo no trem azul(2x)";1
213;Roupa Nova;Um Sonho A Dois;"Ela sabe, o jeito de agradar
Um sorriso brincando no olhar
Me fascina com seu jeito de ser
Ela é tudo enfim que eu preciso ter

Ele passa, e o tempo faz parar
Quando fala é música no ar
Me conquista, querendo não querer
Ele é tudo, enfim, que eu preciso ter

Quando bater na porta deixa entrar
Pra te ganhar de norte a sul
No mundo da lua, tudo vai ficar
Descobrir que o amor é azul

Quando a gente gosta, o amor é um caso sério
E tem lá os seus mistérios pra contar
Mas você divide, na metade, um desejo no olhar

Quando a gente gosta, 
Vale a pena qualquer coisa
Vale tudo no cantinho pra ficar

Um sorriso pra te convencer
Na luz do luar
Shananana... Shanananana...

Ele é tudo que faz bem ao coração
Ela sabe que brinca nos meus sonhos
Todo o tempo nos versos que componho
Ele sabe que estou em suas mãos
Ele é tudo que faz bem ao coração";1
214;Roupa Nova;Sapato Velho;"Você lembra, lembra
Daquele tempo
Eu tinha estrelas nos olhos
Um jeito de herói
Era mais forte e veloz
Que qualquer mocinho de cowboy

Você lembra, lembra
Eu costumava andar
Bem mais de mil léguas
Pra poder buscar
Flores de maio azuis
E os seus cabelos enfeitar

Água da fonte
Cansei de beber
Pra não envelhecer

Como quisesse
Roubar da manhã
Um lindo pôr de sol

Hoje, não colho mais
As flores de maio
Nem sou mais veloz
Como os heróis

É talvez eu seja simplesmente
Como um sapato velho
Mas ainda sirvo
Se você quiser
Basta você me calçar
Que eu aqueço o frio
Dos seus pés

Água da fonte
Cansei de beber
Pra não envelhecer

Como quisesse roubar da manhã
Um lindo por de Sol

Hoje não colho mais
As flores de maio
Nem sou mais veloz
Como os heróis
É talvez eu seja simplesmente
Como um sapato velho
Mas ainda sirvo
Se você quiser
Basta você me calçar
Que eu aqueço o frio
Dos seus pés";1
215;Roupa Nova;Amar é...;"Amar é quando não dá mais pra disfarçar
Tudo muda de valor
Tudo faz lembrar você

Amar é a lua ser a luz do seu olhar
Luz que debruçou em mim
Prata que caiu no mar

Suspirar, sem perceber
Respirar o ar que é você
Acordar sorrindo
Ter o dia todo pra te ver

O amor é um furacão, surge no coração
Sem ter licença pra entrar
Tempestade de desejos
Um eclipse no final de um beijo

O amor é estação, é inverno, é verão
É como um raio de sol
Que aquece e tira o medo
De enfrentar os riscos, se entregar

Amar é envelhecer querendo te abraçar
Dedilhar num violão
A canção pra te ninar";1
216;Roupa Nova;Começo, meio e fim;"A vida tem sons que pra gente ouvir
Precisa entender que um amor de verdade
É feito canção qualquer coisa assim
Que tem seu começo, seu meio e seu fim
A vida tem sons que pra gente ouvir
Precisa aprender a começar de novo
É como tocar o mesmo violão
E nele compor uma nova canção
Que fale de amor
Que faça chorar
Que toque mais forte esse meu coração
Ah! Coração
Se apronta pra recomeçar
Ah! Coração
Esquece esse medo de amar de novo
";1
217;Roupa Nova;Todo azul do mar;"Foi assim
Como ver o mar
A primeira vez
Que meus olhos
Se viram no seu olhar

Não tive a intenção
De me apaixonar
Mera distração e já era
Momento de se gostar

Quando eu dei por mim
Nem tentei fugir
Do visgo que me prendeu
Dentro do seu olhar

Quando eu mergulhei
No azul do mar
Sabia que era amor
E vinha pra ficar

Daria pra pintar
Todo azul do céu
Dava pra encher o universo
Da vida que eu quis pra mim

Tudo que eu fiz
Foi me confessar
Escravo do seu amor
Livre pra amar

Quando eu mergulhei
Fundo nesse olhar
Fui dono do mar azul
De todo azul do mar

Foi assim como ver o mar
Foi a primeira vez que eu vi o mar
Onda azul, todo azul do mar
Daria pra beber todo azul do mar
Foi quando mergulhei no azul do mar
Onda que vem azul, todo azul do mar.";1
218;Roupa Nova;Linda;"Linda
Só você me fascina
Te desejo, muito além do prazer
Vista meu futuro em teu corpo
E me ama como eu amo você
Vem fazer diferente
O que mais ninguém faz
Faz parte de mim
Me inventa outra vez
Vem conquistar meu mundo
Dividir o que é teu
Mil beijos de amor
Em muitos lençóis
Só eu e você
Linda
Conte a mim teus segredos
Pro meu sonho
Diga quem é você
Livre
Nunca mais tenha medo
Pois quem ama tudo pode vencer";1
219;Roupa Nova;Frisson;"Meu coração pulou
Você chegou, me deixou assim
Com os pés fora do chão
Pensei: Que bom!
Parece, enfim, acordei
Pra renovar meu ser
Faltava mesmo chegar você
Assim, sem me avisar
Pra acelerar
Um coração que já bate pouco
De tanto procurar por outro
Anda cansado
Mas quando você está do lado
Fica louco de satisfação
Solidão nunca mais
Você caiu do céu
Um anjo lindo que apareceu
Com olhos de cristal
Me enfeitiçou
Eu nunca vi nada igual
De repente
Você surgiu na minha frente
Luz cintilante
Estrela em forma de gente
Invasora do planeta amor
Você me conquistou
Me olha, me toca
Me faz sentir
Que é hora, agora
Da gente ir
";1
220;Roupa Nova;Chuva de prata;"Se tem luar no céu
Retira o véu e faz chover
Sobre o nosso amor

Chuva de prata que cai sem parar
Quase me mata de tanto esperar
Um beijo molhado de luz
Sela o nosso amor
Basta um pouquinho de mel pra adoçar
Deixa cair o seu véu sobre nós
Ó lua bonita no céu
Molha o nosso amor

Toda vez que o amor disser
Vem comigo
Vai sem medo
De se arrepender

Você deve acreditar
No que eu digo
Pode ir fundo
Isso é que é viver

Cola seu rosto no meu, vem dançar
Pinga seu nome no breu pra ficar
Enquanto se esquece de mim
Lembra da canção

Toda vez que o amor disser
Vem comigo
Vai sem medo
De se arrepender
Você deve acreditar
No que eu digo
Pode ir fundo
Isso é que é viver

Chuva de prata que cai sem parar
Quase me mata de tanto esperar
Um beijo molhado de luz
Sela o nosso amor

Enquanto se esquece de mim
Lembra da canção

Ó lua bonita no céu
molha o nosso amor";1
221;Roupa Nova;Amo em silêncio;"Guardo no peito esse amor por você
É a canção que eu quero cantar
É um poema deixado no ar
São palavras querendo viver

Amo em silêncio
No meu coração
Amo em silêncio, amo
Guardo essa paixão

Sou como a estrela que o dia não vê
Que espera a noite chegar
Hoje meu mundo é só eu e você
E é nos sonhos que eu vou te encontrar

Amo em silêncio
No meu coração
Amo em silêncio, amo
Guardo essa paixão

Meu coração não quer mais se guardar
Bate forte e quer ter você
Sou como o sol que precisa nascer
E nas sombras não pode brilhar

Amo em silêncio";1
222;Roupa Nova;A Lenda;"Bem lá no céu uma lua existe
Vivendo só no seu mundo triste
O seu olhar sobre a terra lançou
E veio procurando por amor
Então o mar frio e sem carinho
Também cansou de ficar sozinho
Sentiu na pele aquele brilho tocar
E pela lua foi se apaixonar
Luz que banha a noite
E faz o sol adormecer
Mostra como eu amo você
Se a lenda dessa paixão
Faz sorrir ou faz chorar
O coração é quem sabe
Se a lua toca no mar
Ela pode nos tocar
Pra dizer que o amor não se acabe
Se cada um faz a sua história
A nossa pode ser feliz também
Se o coração diz que sim à paixão
Como pode o outro dizer não";1
223;Roupa Nova;Bem Maior;"Bem maior do que os mares mais profundos
Bem maior do que os campos que eu vi
Bem maior que o teatro das estrelas
É meu amor por ti
Como a força infinita das rochas
Tem mais luz que o sol põe no rubi
Muito mais do que o verde das matas
É meu amor por ti
Assim como no inverno
E o sol quente no verão
Eu vou ser a primavera
Do teu coração
Foi assim que escrevemos nossa história
É o livro mais lindo que eu li
Uma flor azul que me traga na memória
O meu amor por ti
O meu amor por ti";1
224;Roupa Nova;Sem Tempo a Perder (No Time);"(sem tempo a perder) tenho mais o que fazer
(sem tempo a perder) invento o meu caminho
(sem tempo a perder) minha estrada é de ninguém
(sem tempo a perder)

E o tempo vai e vem e vai e vem
Meu relógio é minha lei
Nunca espero por ninguém
Corre a vida sem parar
Sem tempo pra sonhar
Sem tempo até de amar
Querendo ser feliz
Sem tempo a perder

(sem tempo a perder) tenho mais o que fazer
(sem tempo a perder) invento o meu caminho
(sem tempo a perder) minha estrada é de ninguém
(sem tempo a perder)

E o tempo vai e vem e vai e vem
Meus amores viverão
Já mudaram de estação
Atrasei meu coração
E o tempo não volta mais
Meu sonho ficou pra trás
Sem tempo de ser feliz
Sem tempo a perder

Meu relógio é minha lei
Nunca espero por ninguém
Atrasei meu coração
E o tempo não volta mais
Meu sonho ficou pra trás
Sem tempo de ser feliz
Sem tempo a perder

(sem tempo a perder) não mais! não mais!
(sem tempo a perder) não mais! não mais!
(sem) tempo a perder! não mais!
(sem) tempo a perder! não mais!
(sem) tempo a perder! não mais!
(sem tempo a perder) não mais! não mais!
Não mais!";1
